"Patent";"ApplicantCountry";"Abstract";"CPCs";"Granted";"NInventors";"TTR";"HerdanC";"GuiraudR";"UberIndex"
"US 6941248 B2 20050906";"DE";"The invention relates to an operating and observation system, especially for an automation system, which is formed by at least one first operating and observation system having extensive functionality and a multiplicity of further operating and observation tools having limited functionality. The first operating and observation system having the extensive functionality is designed to be mobile, thereby doing away with mobility restrictions.";"G05B 19/41875 (2013.01)
G05B 19/409 (2013.01)
G05B 19/4183 (2013.01)";1;2;0,6;0,856321908591983;3,54964786985977;10,7467187879427
"US 2007059810 A1 20070315";"DE";"Isolated nucleic acid molecules, designated SRT nucleic acid molecules, which encode novel SRT proteins from Corynebacterium glutamicum are described. The invention also provides antisense nucleic acid molecules, recombinant expression vectors containing SRT nucleic acid molecules, and host cells into which the expression vectors have been introduced. The invention still further provides isolated SRT proteins, mutated SRT proteins, fusion proteins, antigenic peptides and methods for the improvement of production of a desired compound from C. glutamicum based on genetic engineering of SRT genes in this organism.";"C12P 13/04 (2013.01)
C07K 14/34 (2013.01)
C12N 9/00 (2013.01)
C12N 9/18 (2013.01)
C12P 13/06 (2013.01)
C12P 13/08 (2013.01)
C12P 13/10 (2013.01)
C12P 13/12 (2013.01)
C12P 13/14 (2013.01)
C12P 13/20 (2013.01)
C12P 13/222 (2013.01)
C12P 13/225 (2013.01)
C12P 13/227 (2013.01)
C12P 13/24 (2013.01)";0;7;0,629032258064516;0,887676848954755;4,95300495300743;15,957455545173
"US 2007077576 A1 20070405";"DE";"Isolated nucleic acid molecules, designated SRT nucleic acid molecules, which encode novel SRT proteins from Corynebacterium glutamicum are described. The invention also provides antisense nucleic acid molecules, recombinant expression vectors containing SRT nucleic acid molecules, and host cells into which the expression vectors have been introduced. The invention still further provides isolated SRT proteins, mutated SRT proteins, fusion proteins, antigenic peptides and methods for the improvement of production of a desired compound from C. glutamicum based on genetic engineering of SRT genes in this organism.";"C12P 13/04 (2013.01)
C07K 14/34 (2013.01)
C12N 9/00 (2013.01)
C12N 9/18 (2013.01)
C12P 13/06 (2013.01)
C12P 13/08 (2013.01)
C12P 13/10 (2013.01)
C12P 13/12 (2013.01)
C12P 13/14 (2013.01)
C12P 13/20 (2013.01)
C12P 13/222 (2013.01)
C12P 13/225 (2013.01)
C12P 13/227 (2013.01)
C12P 13/24 (2013.01)";0;7;0,629032258064516;0,887676848954755;4,95300495300743;15,957455545173
"US 7086330 B2 20060808";"DE";"A printing group includes at least one printing group cylinder and one inking system with at least one roller. The printing group cylinder and the inking system are driven for rotation by different drive motors via respective mechanically independent transmissions. Every rotational transmission is configured as a transmission that is closed off from the exterior of the printing group.";"B41F 13/0045 (2013.01)
B41F 13/008 (2013.01)
B41F 31/004 (2013.01)
B41F 31/15 (2013.01)";1;1;0,605263157894737;0,861971119926682;3,73109268600754;11,4453119939657
"US 7093511 B2 20060822";"DE";"A power transmission for a motor vehicle. The transmission includes a plurality of transmission ratio steps defined by pairs of gear carried on parallel shafts, and final output mechanisms for engaging desired transmission ratio steps. The final output mechanisms are operable for controlling the engagement of respective transmission ratio steps to minimize tractive force interruption by allowing rapid gear changes to be effected to reduce the times between shifts of gears. By sensing accelerator pedal position and vehicle speed a new transmission ratio step to be subsequently engaged can be pre-selected while an engaged gear remains engaged.";"B60K 6/24 (2013.01)
B60K 6/26 (2013.01)
B60K 6/36 (2013.01)
B60K 6/387 (2013.01)
B60K 6/40 (2013.01)
B60K 6/48 (2013.01)
B60K 6/547 (2013.01)
F16H 61/688 (2013.01)
F16H 63/206 (2013.01)
F16H 63/22 (2013.01)";1;11;0,661538461538462;0,901018490262787;5,33349358733596;18,3156769527558
"US 2005220550 A1 20051006";"DE";"The invention pertains to a deburring tool for deburring the interior and/or exterior of work pieces, for example, abutting edges on intersecting bores or on longitudinal and transverse grooves in bores or on transverse bores in a deep-hole bore with different diameters of an engine block, tubular work piece ends, edges on and in flat work piece surfaces or surfaces of a toothed wheel or a sprocket wheel. The deburring tool can be used in machine tools and is pressure-controlled. The cutting forces can be variably adapted to the burr dimensions that change during the machining process and to different materials. Corresponding embodiments of the deburring tool ensure the deburring of different work pieces with a good quality and in a short period of time. The inventive deburring tool is particularly advantageous in that it can be used in intermittent assembly lines with the latest manufacturing technologies.";"B23B 51/101 (2013.01)";0;1;0,662790697674419;0,907664131001888;6,14646807259599;20,9506714154943
"US 6925790 B1 20050809";"DE";"A harvesting apparatus for harvesting corn or other such stalked vegetation includes at least one circulating endless conveyor for gathered plants, which forms an area at an end thereof for delivery of the plants to an inlet opening of a further processing apparatus. The endless conveyor includes conveyor links articulated to one another and at least one cutting plane comprising outwardly pointing cutters and having above it at least one holding plane for holding the cut stalks and including lower, outwardly-pointing holders. The endless conveyor is constructed such that a front side thereof, facing the cutters and holders, is of a substantially closed configuration.";"A01D 43/083 (2013.01)
A01B 73/044 (2013.01)
A01D 41/144 (2013.01)
A01D 43/082 (2013.01)
A01D 65/00 (2013.01)";1;3;0,650793650793651;0,896319408357412;5,16551446445944;17,3546516367918
"US 2005111816 A1 20050526";"DE";"A microscope includes a light source that emits an illuminating light beam for illumination of a specimen, a beam splitter separating measuring light out of the illuminating light beam, and an apparatus for determining the light power level of the illuminating light beam. The apparatus for determining the light power level of the illuminating light beam receives the measuring light and includes an apparatus for simultaneous color-selective detection of the measuring light.";"G02B 6/02376 (2013.01)
B82Y 20/00 (2013.01)
G02B 6/1225 (2013.01)
G02B 6/2552 (2013.01)
G02B 21/002 (2013.01)
G02B 21/0024 (2013.01)
G02B 21/0032 (2013.01)
G02B 21/0056 (2013.01)
G02B 21/0064 (2013.01)
G02B 21/0076 (2013.01)
G02B 21/008 (2013.01)
G02B 21/06 (2013.01)";0;4;0,431818181818182;0,778089700572876;2,86435777348875;7,40593240029357
"US 6898367 B2 20050524";"DE";"A method for illuminating is disclosed, which is characterized by the steps of injecting ( 1 ) the light beam ( 13 ) from a laser ( 9 ) into a optical element ( 19 ), which spectrally broadens the light of the light beam ( 13 ) and shaping ( 3 ) the spectrally broadened light ( 31 ) to form an illumination light beam ( 29 ). An instrument ( 7 ) for illuminating is furthermore disclosed, which comprises a laser ( 9 ) that emits a light beam ( 13 ), which is directed onto a optical element ( 19 ) that spectrally broadens the light from the laser. A optical means ( 33 ) which shapes the spectrally broadened light ( 31 ) to form an illumination light beam ( 29 ) is arranged downstream of the microstructured optical element ( 19 ).";"G02B 6/02376 (2013.01)
B82Y 20/00 (2013.01)
G02B 6/1225 (2013.01)
G02B 6/2552 (2013.01)
G02B 21/002 (2013.01)
G02B 21/0024 (2013.01)
G02B 21/0032 (2013.01)
G02B 21/0056 (2013.01)
G02B 21/0064 (2013.01)
G02B 21/0076 (2013.01)
G02B 21/008 (2013.01)
G02B 21/06 (2013.01)";1;4;0,472222222222222;0,824558295289014;4,00693842672377;10,5866076682904
"US 7110645 B2 20060919";"DE";"A microscope includes a light source that emits an illuminating light beam for illumination of a specimen, a beam splitter separating measuring light out of the illuminating light beam, and an apparatus for determining the light power level of the illuminating light beam. The apparatus for determining the light power level of the illuminating light beam receives the measuring light and includes an apparatus for simultaneous color-selective detection of the measuring light.";"G02B 6/02376 (2013.01)
B82Y 20/00 (2013.01)
G02B 6/1225 (2013.01)
G02B 6/2552 (2013.01)
G02B 21/002 (2013.01)
G02B 21/0024 (2013.01)
G02B 21/0032 (2013.01)
G02B 21/0056 (2013.01)
G02B 21/0064 (2013.01)
G02B 21/0076 (2013.01)
G02B 21/008 (2013.01)
G02B 21/06 (2013.01)";1;4;0,431818181818182;0,778089700572876;2,86435777348875;7,40593240029357
"US 2007245301 A1 20071018";"DE";"The invention relates to a method for modifying the operating mode of a technical communications group platform (TCGPL) of a telecommunications network (TC network) for at least one driving object 1 which is controlled by a subscriber object (SUBC), by modifying by means of at least one modifying object 2 the operating mode of at least one object 3 which is to be modified or has been modified, and a telecommunications group platform (TCGPL) for producing technical communications group processes (TCGPs). The invention further relates to a method for managing technical communications group processes (TCGPs) with the steps: provision of a driving object which defines at least one further object to be provided; making available of at least one modifying object for the provision of the further object defined by the driving object; generation of an algorithm from the modifying object; and provision of the further object by execution of the algorithm.";"H04M 3/4217 (2013.01)
H04L 41/00 (2013.01)
H04Q 3/0041 (2013.01)";0;3;0,441860465116279;0,816637302346387;4,09764538173066;10,5501199316886
"US 7046271 B2 20060516";"DE";"A method for three-dimensional display in which a plurality of individual image elements alphaij are made visible simultaneously in a raster of columns i and lines j, wherein the image elements alphaij reproduce partial information from a plurality of views Ak (k1 . . . n) of a scene/object, and adjacent image elements alphaij radiate light of different wavelengths or wavelength regions is provided. In a method of the type described above, wavelength-dependent propagation directions are predetermined for the light radiated from the image elements alphaij. The propagation directions within an observation space in which an observer is situated intersect in a plurality of intersection points which correspond to observation positions. From each observation position, one eye of an observer perceives predominantly partial information of a first selection and the other eye perceives predominantly partial information of a second selection from views Ak (k=1 . . . n).";"H04N 13/04 (2013.01)
G02B 6/0043 (2013.01)
G02B 6/0061 (2013.01)
G02B 27/22 (2013.01)
G02B 27/2214 (2013.01)
G02B 27/225 (2013.01)
G02B 27/2271 (2013.01)
H04N 13/0409 (2013.01)
H04N 13/0422 (2013.01)
H04N 13/0447 (2013.01)";1;8;0,617977528089888;0,892772961573541;5,82998834003498;18,1800228305465
